Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Dhaka,PM2.5 - Principal,3/5/2023 8:00,2023,3,5,8,334.2,384,Hazardous,341,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/5/2023 9:00,2023,3,5,9,282.6,333,Hazardous,231,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/5/2023 10:00,2023,3,5,10,233.8,284,Very Unhealthy,185,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/5/2023 11:00,2023,3,5,11,211.9,262,Very Unhealthy,190,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/5/2023 12:00,2023,3,5,12,208.4,258,Very Unhealthy,205,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/5/2023 13:00,2023,3,5,13,165.7,216,Very Unhealthy,123,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/5/2023 14:00,2023,3,5,14,133.8,191,Unhealthy,102,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/5/2023 15:00,2023,3,5,15,130.9,190,Unhealthy,128,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/5/2023 16:00,2023,3,5,16,109.9,179,Unhealthy,89,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/5/2023 17:00,2023,3,5,17,101.9,175,Unhealthy,94,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/5/2023 18:00,2023,3,5,18,94.4,171,Unhealthy,87,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/5/2023 19:00,2023,3,5,19,102.6,175,Unhealthy,111,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/5/2023 20:00,2023,3,5,20,125.8,187,Unhealthy,149,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/5/2023 21:00,2023,3,5,21,155.9,206,Very Unhealthy,186,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/5/2023 22:00,2023,3,5,22,185.9,236,Very Unhealthy,216,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/5/2023 23:00,2023,3,5,23,206.9,257,Very Unhealthy,228,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2023 0:00,2023,3,6,0,229.9,280,Very Unhealthy,253,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2023 1:00,2023,3,6,1,234,284,Very Unhealthy,238,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2023 2:00,2023,3,6,2,205.5,256,Very Unhealthy,177,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2023 3:00,2023,3,6,3,176.7,227,Very Unhealthy,148,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2023 4:00,2023,3,6,4,174.3,225,Very Unhealthy,172,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2023 5:00,2023,3,6,5,178.7,229,Very Unhealthy,183,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2023 6:00,2023,3,6,6,196.8,247,Very Unhealthy,215,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2023 7:00,2023,3,6,7,206.1,256,Very Unhealthy,222,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2023 8:00,2023,3,6,8,175.9,226,Very Unhealthy,138,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2023 9:00,2023,3,6,9,129.8,189,Unhealthy,86,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2023 10:00,2023,3,6,10,109.4,179,Unhealthy,89,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2023 11:00,2023,3,6,11,98.6,173,Unhealthy,88,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2023 12:00,2023,3,6,12,83.8,166,Unhealthy,69,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2023 13:00,2023,3,6,13,75.3,161,Unhealthy,67,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2023 14:00,2023,3,6,14,70.1,159,Unhealthy,65,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2023 15:00,2023,3,6,15,64,155,Unhealthy,58,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2023 16:00,2023,3,6,16,65,156,Unhealthy,66,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2023 17:00,2023,3,6,17,61.9,154,Unhealthy,59,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2023 18:00,2023,3,6,18,60.9,154,Unhealthy,60,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2023 19:00,2023,3,6,19,78.9,163,Unhealthy,97,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2023 20:00,2023,3,6,20,104.4,176,Unhealthy,130,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2023 21:00,2023,3,6,21,132.7,191,Unhealthy,161,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2023 22:00,2023,3,6,22,139.3,194,Unhealthy,146,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/6/2023 23:00,2023,3,6,23,182.2,232,Very Unhealthy,225,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2023 0:00,2023,3,7,0,265.6,316,Hazardous,349,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2023 1:00,2023,3,7,1,274.8,325,Hazardous,284,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2023 2:00,2023,3,7,2,271.4,322,Hazardous,268,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2023 3:00,2023,3,7,3,257.7,308,Hazardous,244,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2023 4:00,2023,3,7,4,246.3,296,Very Unhealthy,235,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2023 5:00,2023,3,7,5,249.2,299,Very Unhealthy,252,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2023 6:00,2023,3,7,6,330.1,380,Hazardous,411,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2023 7:00,2023,3,7,7,330.1,380,Hazardous,330,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2023 8:00,2023,3,7,8,299,349,Hazardous,268,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2023 9:00,2023,3,7,9,254,304,Hazardous,209,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2023 10:00,2023,3,7,10,178.5,229,Very Unhealthy,103,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2023 11:00,2023,3,7,11,123.7,186,Unhealthy,69,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2023 12:00,2023,3,7,12,101.8,175,Unhealthy,80,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2023 13:00,2023,3,7,13,83.3,165,Unhealthy,65,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2023 14:00,2023,3,7,14,63.1,155,Unhealthy,43,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2023 15:00,2023,3,7,15,52,142,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2023 16:00,2023,3,7,16,49,134,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2023 17:00,2023,3,7,17,49.4,135,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2023 18:00,2023,3,7,18,51.6,141,Unhealthy for Sensitive Groups,54,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/7/2023 19:00,2023,3,7,19,65.3,156,Unhealthy,79,UG/M3,1 Hr,Valid
